Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-10-01 00:00:00-04:00,114.43054569877297,114.50836492039815,112.66992848168758,113.6037368774414,116120400,0.0,0.0
2020-10-02 00:00:00-04:00,109.81012618440236,112.22246990869148,109.1584069544176,109.93657684326172,144712000,0.0,0.0
2020-10-05 00:00:00-04:00,110.80228173280487,113.46752627225055,110.45210275141814,113.32161712646484,106243800,0.0,0.0
2020-10-06 00:00:00-04:00,112.54342727755945,112.95197432395875,109.18755440898893,110.0727310180664,161498200,0.0,0.0
2020-10-07 00:00:00-04:00,111.49288894951842,112.39751657352251,111.01625200374218,111.94033813476562,96849000,0.0,0.0
2020-10-08 00:00:00-04:00,113.07843627342072,113.22434541737783,111.46372127712412,111.83335876464844,83477200,0.0,0.0
2020-10-09 00:00:00-04:00,112.13492056450798,113.80799657332764,111.78474151981321,113.77881622314453,100506900,0.0,0.0
2020-10-12 00:00:00-04:00,116.78448940909738,121.76480690611335,116.02577075981998,121.00608825683594,240226800,0.0,0.0
2020-10-13 00:00:00-04:00,121.85234309102313,121.9690718867462,116.38567436315013,117.79611206054688,262330500,0.0,0.0
2020-10-14 00:00:00-04:00,117.69885586154554,119.67347184273211,116.35650794568298,117.88367462158203,150712000,0.0,0.0
2020-10-15 00:00:00-04:00,115.48101946729217,117.89335464203943,114.92657080508252,117.4167251586914,112559200,0.0,0.0
2020-10-16 00:00:00-04:00,117.97123284829036,118.23387085304897,115.56861830280876,115.77288818359375,115393800,0.0,0.0
2020-10-19 00:00:00-04:00,116.68723164895509,117.13468096654279,112.50454937346234,112.8158187866211,120639300,0.0,0.0
2020-10-20 00:00:00-04:00,113.02980416838349,115.73396585696945,112.47535532523321,114.30406951904297,124423700,0.0,0.0
2020-10-21 00:00:00-04:00,113.4869934138899,115.47133878200704,113.27299429263485,113.6815414428711,89946000,0.0,0.0
2020-10-22 00:00:00-04:00,114.24569636322538,114.81960369273567,111.46372301440654,112.59207916259766,101988000,0.0,0.0
